,text
1399,wait times fall .  pic.twitter.com/ydogwwbb6z
1400,dod opens health it competition.  
1401,obama promises accountability at .  
1402,wait times fall .  pic.twitter.com/stwanldssm
1403,collaboration is the new normal for networks.  
1404,army's renewable energy drive heats up.  
1405,dod opens health it competition.  
1406,congressional objections won't sway  from job cuts plan.  
1407,past #dod #erps have faced challenges & criticism. col. harry culclasure explains today's difference [download  ]
1408,obama promises accountability at .  
1409,wait times fall .  pic.twitter.com/kmqnbs7sey
1410,collaboration is the new normal for networks.  
1411,army's renewable energy drive heats up.  
1412,dod opens health it competition.  
1413,congressional objections won't sway  from job cuts plan.  
1414,obama promises accountability at .  
1415,collaboration is the new normal for networks.  
1416,army's renewable energy drive heats up.  
1417,"with its flexibility & on-demand scalability, cloud technology opens research materials to scientists [whitepaper]  "
1418,"""the #army understands better than it did in the past what it takes to develop/manage #erp systems.""- col. burden  "
1419,dod opens health it competition.  
1420,congressional objections won't sway  from job cuts plan.  
1421,collaboration is the new normal for networks.  
1422,"postal service forges ahead on job cuts, plant closures  "
1423,army's renewable energy drive heats up.  
1424,dod opens health it competition.  
1425,longtime newsroom leader tobias naegele leaving gannett government media  
1426,"bergdahl swap violated antideficiency act, says gao.  pic.twitter.com/ckgjeacdrt"
1427,obama promises accountability at .  
1428,"""law states we have to be auditable by 2017. we believe we're on track to meet that."" - #army sec john mchugh  "
1429,dod opens health it competition.  
1430,army's renewable energy drive heats up.  
1431,obama promises accountability at .  
1432,"bergdahl swap violated antideficiency act, says gao.  pic.twitter.com/ffl1pag5az"
1433,obama to veterans: new culture of accountability at va  
1434,. mulls contract consolidation as sequester specter looms.  
1435,sequestration fears return.#budget #sequester  
1436,"bergdahl swap violated antideficiency act, says gao.  pic.twitter.com/el4qpciqaz"
1437,federal cto todd park is stepping down - worked on 18f project with  and recently announced u.s. digital service
1438,#govt agencies never know the web traffic they're going to see so they need to be able to gear up quick [whitepaper]  
1439,. mulls contract consolidation as sequester specter looms.  
1440,phased retirement clarity from .  
1441,sequestration fears return.#budget #sequester  
1442,"bergdahl swap violated antideficiency act, says gao.  pic.twitter.com/8kkdt4n0gg"
1443,catch up on 's #fedinnovationsummit pannel sessions featuring industry experts discussing #vdi --  
1444,. mulls contract consolidation as sequester specter looms.  
1445,phased retirement clarity from .  
1446,icymi: download our free #erp vision guide:  
1447,sequestration fears return.#budget #sequester  
1448,"bergdahl swap violated antideficiency act, says gao.  pic.twitter.com/s4fbeptifz"
1449,. mulls contract consolidation as sequester specter looms.  
1450,new postal service delivery fleet could include drones  
1451,"icymi: 20 years after oklahoma city bombing, scars remain #okcbombing  …"
1452,okc tragedy led to first federal building security standards  
1453,"20 years after oklahoma city bombing, scars remain  "
1454,justice to employees: don't solicit prostitutes  
1455,agencies overestimated it savings by $3.8b  
1456,gsa regional administrator remembers okc bombing  
1457,don't wait for congress to improve agency effectiveness  
1458,$39m cdm contract awarded for six major agencies  
1459,senator calls for investigation into gyrocopter landing on capitol lawn   #gyrocopter #congress #postal
1460,postal service moves ahead with delivery fleet contract  
1461,senator calls for investigation into gyrocopter breach  
1462,creating a high-performing government for the future  
1463,putting some teeth in 360⁰ feedback  
1464,"traffic clash: nih, locals spar over number of parking spots on bethesda campus   #federal #traffic"
1465,"fbi, homeland security officials' addresses leaked  "
1466,"report: fbi, homeland security officials' addresses leaked  "
1467,coen dissects the cio-cs gwac  
1468,gsa: new multiple award schedules will be better value  
1469,this week in federal times: federal benefits in the crosshairs  
1470,obama hopes tech talent can hot-wire federal it  
1471,this week in federal times - cybersecurity: a pivot to offense?  
1472,joanne woytek: what's new on sewp v  
1473,guard dies after census bureau shooting  
1474,"tsp participation hits record high, $451 billion in funds  "
1475,$88 million sits abandoned in federal tsp accounts: time to claim it  
1476,can states teach the feds about procurement?  
1477,new schema gives agencies framework for data act  
1478,federal 'rising stars' kick off it solutions challenge  
1479,cloud adoption requires a streamlined infrastructure  
1480,hashmi: on leaving gsa  
1481,another step toward a more inclusive workforce  
1482,"in line with dod cio, army pushes forward with new cloud policy  "
1483,ban on lgbt discrimination among contractors begins  
1484,ace the hardest interview question: expert  explains. #asktheexperts #federaltimes 
1485,"postal service wants to buy a high-tech, flexible fleet  "
1486,5 features the postal service wants in its new delivery fleet  
1487,"outages hit d.c., including white house, capitol  "
1488,"report: cios, omb at odds over it reporting  "
1489,"budget targeting pensions, workforce will get quick vote  "
1490,"ed department seeking info assurance director, ciso  "
1491,fun fact: federal employees own $1 trillion of u.s. debt  
1492,full sewp v awards ups total to 202 contracts  
1493,updated: federal times' contract calendar lists major rfps and awards coming up.  
1494,"gsa cio on leaving government, fixing federal it "
1495,former gsa exec jeffrey neely guilty of false claims  
1496,"interested in all things federal? #ff     for news, analysis and updates!"
1497,how  excels at public cloud.  
1498,this week in federal times: what to expect from the new federal cio  
1499,time is almost up: register now!  
1500,mspb vice chair anne wagner heading to osc  
1501,federal innovation continues to suffer as morale drops 
1502,this week in federal times: what to expect from the new federal cio  
1503,beyond gps: the search for navigation technologies  
1504,president obama’s executive order explained  
1505,news minute: president obama’s executive order on cyberattacks  
1506,a c-level exec could improve agency citizen services. 
1507,obama signs order authorizing sanctions against cyber criminals  
1508,federal bureau of prisons accused of retaliation  
1509,senior execs fearful of 'at-will' employment bills  
1510,how a data lake facilitates analysis  
1511,agencies work toward byod policies before issues arise  
1512,agencies need byod policies before issues arise  
1513,privileged id management and the new security perimeter  
1514,gsa to get army business on oasis.  
1515,to bid or not to bid? answering questions about eis  
1516,dod's better buying power to add cyber  
1517,nsa: suv rammed cop car as it tried to get on army base  
1518,men dressed as women tried to force way into army base  
1519,understand omb's ambitious plan for federal contracting reform.  
1520,7 ways agencies make things easier for customers.  
1521,pm mission command keeps it simple for soldiers.  
1522,must you resign to keep your pension? debra roth of  sorts it out.  
1523,7 ways agencies make things easier for customers.  
