,text
536,yesterday’s watchblog also noted the “clean opinion” we received on our recent peer review: http://blog.gao.gov/2014/09/12/gao-receives-clean-opinion-from-international-peer-review/ … #weekinreview
537,"yesterday, the watchblog highlighted our work on reducing medicare fraud: http://blog.gao.gov/2014/09/12/medicare-recommendations-for-healthcare-fraud-prevention-and-awareness-month/ … #weekinreview"
538,"wednesday’s watchblog featured the revised green book standards, which help improve government accountability: http://blog.gao.gov/2014/09/10/gao-issues-revised-green-book-standards-for-internal-control/ …"
539,"monday, the watchblog shared a podcast on federal oversight of contractor information security controls http://blog.gao.gov/2014/09/09/podcast-on-federal-oversight-of-contractor-information-security-controls/ … #weekinreview"
540,this week’s watchblog ranged from information security to internal controls to medicare. catch up at http://blog.gao.gov  #weekinreview
541,today’s watchblog looks at our reports on medicare and recommendations to protect against fraud: http://1.usa.gov/1td4wko 
542,"air traffic control system: selected stakeholders' perspectives on operations,  modernization,  and structure http://www.gao.gov/products/gao-14-770?source=twitter …"
543,"missouri river flood and drought: experts agree the corps took appropriate action,.. http://www.gao.gov/products/gao-14-741?source=twitter …"
544,"watchblog post: gao receives ""clean opinion"" from international peer review http://blog.gao.gov/2014/09/12/gao-receives-clean-opinion-from-international-peer-review/ …"
545,"check out the watchblog, which highlights our recommendations to better protect medicare beneficiaries from fraud: http://1.usa.gov/1td4wko "
546,"we received a clean opinion, the best review possible, in our most recent international peer review. read more: http://1.usa.gov/1sblhyr "
547,"the  watchblog highlights our reports on the medicare program, and our recommendations to protect against fraud: http://1.usa.gov/1td4wko "
548,"medicare’s size & complexity make it vulnerable to fraud, waste & abuse. the watchblog looks at our medicare reports http://1.usa.gov/1td4wko "
549,teachers are heading #backtoschool across the country. we’ve reported on teacher evaluation systems:http://1.usa.gov/1sdsgnm 
550,it's healthcare fraud prevention & awareness month. read about our reports on protecting medicare against fraud http://1.usa.gov/1td4wko 
551,watchblog post: medicare recommendations for healthcare fraud prevention and awareness month http://blog.gao.gov/2014/09/12/medicare-recommendations-for-healthcare-fraud-prevention-and-awareness-month/ …
552,"as we mark the 13th anniversary of 9/11/2001, read about health coverage for #wtc survivors and responders http://1.usa.gov/1tbbhnm "
553,"#federal rulemaking: agencies included key elements of cost-benefit analysis, but.. http://www.gao.gov/products/gao-14-714?source=twitter …"
554,"with the release of the newly-revised green book, this infographic shows the what, how, & who of internal control: http://1.usa.gov/1twvxih "
555,"as we mark the 13th anniversary of 9/11/2001, read about health coverage for #wtc survivors and responders: http://1.usa.gov/1tbbhnm "
556,"today’s watchblog highlights the green book, internal control standards to help achieve goals, safeguard resources: http://1.usa.gov/1twvblk "
557,"check out the revised “green book” standards for internal control, which help federal agencies safeguard resources: http://1.usa.gov/1tww8dp "
558,teachers are heading #backtoschool across the country. we’ve reported on teacher evaluation systems:http://1.usa.gov/1sdsgnm 
559,"the watchblog looks at the revised green book, which helps agencies improve effectiveness, reliability & compliance: http://1.usa.gov/1twvblk "
560,federally funded research centers: agency reviews of employee compensation and center performance http://www.gao.gov/products/gao-14-593?source=twitter …
561,foreign assistance: #usaid should update its trade capacity building strategy http://www.gao.gov/products/gao-14-602?source=twitter …
562,#defense planning: #dod needs specific measures and milestones to gauge progress of.. http://www.gao.gov/products/gao-14-801?source=twitter …
563,"#dhs training: improved documentation, resource tracking, and performance measurement could strengthen efforts http://www.gao.gov/products/gao-14-688?source=twitter …"
564,#veterans affairs: better understanding needed to enhance services to #veterans readjusting to civilian life http://www.gao.gov/products/gao-14-676?source=twitter …
565,"today, gao released the revised green book, standards to help agencies achieve goals and safeguard resources: http://1.usa.gov/1tww8dp "
566,watchblog post: updated green book standards help improve government accountability and performance http://blog.gao.gov/2014/09/10/gao-issues-revised-green-book-standards-for-internal-control/ …
567,"gao issues ""green book"" update to help improve government accountability and performance http://www.gao.gov//press/pr_green_book_sep_2014.htm?source=twitter …"
568,standards for internal control in the #federal government http://www.gao.gov/products/gao-14-704g?source=twitter …
569,department of education: status of prior gao recommendations http://www.gao.gov/products/gao-14-848t?source=twitter …
570,older americans: inability to repay student loans may affect #financial security of a small percentage of retirees http://www.gao.gov/products/gao-14-866t?source=twitter …
571,gao’s charles jeszeck testifies on the impact of student loan debt on retirees today at 2:15 pm: http://www.aging.senate.gov/press-releases/hearing-to-spotlight-impact-of-student-loan-debt-on-seniors_ …
572,teachers are heading #backtoschool across the country. we’ve reported on teacher evaluation systems: http://1.usa.gov/1sdsgnm  #racetothetop
573,melissa emrey-arras & jacqueline nowicki testify on the status of gao recommendations to education tomorrow at 9:30am http://edworkforce.house.gov/calendar/eventsingle.aspx?eventid=392260 …
574,bureau of reclamation: availability of information on repayment of water project.. http://www.gao.gov/products/gao-14-764?source=twitter …
575,export-import bank: enhancements needed in loan guarantee underwriting procedures.. http://www.gao.gov/products/gao-14-574?source=twitter …
576,#military personnel: #dod needs to take further actions to prevent sexual assault during initial #military training http://www.gao.gov/products/gao-14-806?source=twitter …
577,#military personnel: #dod needs to update general and flag officer requirements and.. http://www.gao.gov/products/gao-14-745?source=twitter …
578,clinical trials: little is known about participation by supplemental security income recipients http://www.gao.gov/products/gao-14-734r?source=twitter …
579,contract management: #dod's implementation of justifications for 8(a) sole-source contracts http://www.gao.gov/products/gao-14-721r?source=twitter …
580,#veterans affairs: data needed to help improve decisions concerning #veterans' access to burial options http://www.gao.gov/products/gao-14-537?source=twitter …
581,watchblog post: podcast on federal oversight of contractor information security controls http://blog.gao.gov/2014/09/09/podcast-on-federal-oversight-of-contractor-information-security-controls/ …
582,department of homeland security: actions needed to strengthen management of research and development http://www.gao.gov/products/gao-14-865t?source=twitter …
583,gao’s david maurer testifies on dhs research and development tomorrow at 10:00 am: http://homeland.house.gov/hearing/joint-subcommittee-hearing-strategy-and-mission-dhs-science-and-technology-directorate …
584," our report surveyed class i and short line rail security coordinators, who are to receive security related information from tsa."
585,watchdog podcast: federal oversight of contractor information security controls  http://www.gao.gov/multimedia/podcasts/664981?source=twitter …
586,crop insurance: considerations in reducing #federal premium subsidies http://www.gao.gov/products/gao-14-700?source=twitter …
587,#dod education benefits: action is needed to ensure evaluations of postsecondary schools are useful http://www.gao.gov/products/gao-14-855?source=twitter …
588,#medicaid demonstrations: #hhs's approval process for arkansas's #medicaid expansion waiver raises cost concerns http://www.gao.gov/products/gao-14-689r?source=twitter …
589,personnel security clearances: additional guidance and #oversight needed at #dhs.. http://www.gao.gov/products/gao-14-640?source=twitter …
590,special operations forces: #dod's report to congress generally addressed the.. http://www.gao.gov/products/gao-14-820r?source=twitter …
591,#defense infrastructure: #dod needs to improve its efforts to identify unutilized and underutilized facilities http://www.gao.gov/products/gao-14-538?source=twitter …
592,information security: agencies need to improve #oversight of contractor controls http://www.gao.gov/products/gao-14-612?source=twitter …
593,check out ’s linkedin page for career opportunities and other news: http://linkedin.com/company/us-government …
594,"over 1,000 figures and images from gao reports are available on our flickr account. check them out at: http://www.flickr.com/photos/usgao/ "
595,friday’s watchblog highlighted info to help college students manage costs beyond tuition: http://blog.gao.gov/2014/09/05/considering-college-costs-beyond-tuition/ … #weekinreview
596,wednesday's watchblog looked at efforts to provide school stability for foster & homeless children: http://blog.gao.gov/2014/09/03/the-challenges-of-providing-a-stable-education-for-foster-and-homeless-children/ … #weekinreview
